0	fake	Marielle> BANDIDOS Narco-traficantes-Militias stepped on the PCC ball> Commander of the crime # PT's Arms #Criminal Organization Murdered by THIAGO- MACACO Midia to accuse those who destroyed the dream #GRANDEPATRIA @ECantanhede @CarvalhosaMo @CarlosBolsonaro @RenovMidiaITEFC .twitter.com / 8HTb0VVmj8
138	true	For the deaths of Brumadinho and Marielle, MST women block the train in Sarzedo https: // www. Hojeemdia.com.br/horizontes/por -mortos-de-brumadinho-and-marielle-women-of-mst-block-train-in-sarzedo-1.700858…
139	true	They were protesting against Vale's impunity in the Brumadinho case and on behalf of Marielle (today 1 year ago she was murdered and the investigations are not over yet).
140	true	400 landless women denounce the mass murder with the rupture of the Brumadinho dam, on this day that completes 1 year of the death of Marielle Franco. The MST women stopped Vale's train that transports iron ore extracted from the region: https: // www. sul21.com.br/areazero/2019/ 03 / pm-repress-with-bombs-and-rubber-bullets-women-who-blocked-train-from-the-valley /…
141	true	#FlorescerPorMarielle | Check out more photos of the action taken by the women of the MST and MAM in today's action in Minas Gerais, when they occupied Vale's tracks to denounce the company's crime in Brumadinho and also the murder of Marielle Franco as #ValeAssassina pic.twitter. com / Fetv3Q46Vh
142	true	Action by the MST and MAB blocked an ore train in Sarzedo, a city next to Brumadinho (MG), criticized a predatory mining model and asked Marielle for justice. The Military Police acted violently and injured 10 people. https: // www. brasildefato.com.br/2019/03/14/mov imentos-occupation-railway-of-the-valley-for-fair-a-brumadinho-and-marielle-pm-reprime /…
143	true	In Minas Gerais, MST camps are affected by the Brumadinho dam rupture https: // soundcloud.com/redebrasilatua l / in-minas-gerais-campgrounds-of-mst-are-affected-by-the-dam-rupture- de-brumadinho-1? utm_source = soundcloud & utm_campaign = share & utm_medium = facebook ...
144	true	False message attributed to Gleisi Hoffmann disparaging Ayrton Senna | Revista Fórum https: // www. revistaforum.com.br/e-falsa-mensag em-attributed-to-gleisi-hoffmann-demeaning-ayrton-senna /…
145	true	It is a false message attributed to Gleisi Hoffmann disparaging Ayrton Senna https: // www. revistaforum.com.br/e-falsa-mensag em-attributed-to-gleisi-hoffmann-demeaning-ayrton-senna /… via @revistaforum
146	true	It is #FAKE that Gleisi Hoffmann said he sees no reason to pay tribute to Senna https: // g1.globo.com/fato-ou-fake/n oticia / 2019/05/03 / e-fake-que-gleisi-hoffmann- said-that-don't-see-reasons-for-tributes-to-senna.ghtml… #fake
147	true	Gleisi Hoffmann is the target of fake news regarding the tributes to the pilot Ayrton Senna https: // blogdacidadania.com.br/2019/05/gleisi -hoffmann-and-target-of-fake-news-in-relation-to-the-tributes -to-pilot-ayrton-senna /…
148	fake	It doesn't change anything! Gleisi Hoffman herself is just a big, but very big fake. To speak ill of Senna, no, but to praise Maduro and the dictatorship in Venezuela, yes, that is a fact!
149	fake	Gleisi's speech about Ayrton Senna that circulates on social networks is false https: // pt.org.br/fala-de-gleisi -sobre-ayrton-senna-que-circula-nos-social-networks-e-falsa / # .XMy9lDo4Az8.twitter ...
150	fake	The naughty @gleisi comparing Senna there, thief bastard is awesome. pic.twitter.com/7bO0zdwSxM
151	fake	Our dear @gleisi said she sees no reason to pay homage to Airton Senna, let alone for a poll who deserves it?
152	fake	When I think I've heard all the bullshit from Gleisi, she excels. She can speak ill of Senna, champion, proud of the country, rich but honest, she was embarrassed by her idol, children are rich! See how bandits understand each other: She says q Pt is based on Jesus and Lula compares to Jesus
153	true	No, the former Brazilian soccer player Pelé did not die. Or glossing over Mark Twain, the fake news "about Pelé's death is manifestly exaggerated .... https: // poligrafo.sapo.pt/fact-check/men sagem-viral-no-whatsapp-pele-died-today- for-morning-in-2019-at-79-years-of-age… "
154	fake	Pele died!
155	fake	Guys you saw that Pelé died .... very sad ...
156	true	Have PT, PSOL and PCdoB transformed Praia Vermelha (Urca) into a nudist beach? Know that this news, besides being FALSE, does not make sense! See why by reading this fact-checking article: https: // www. rumors.org/politica/pt-ps ol-pcdob-praia-Vermelha-nudismo.html… pic.twitter.com/loSc1jAAbj
157	fake	RED BEACH, next to Morro da Urca, turning into a nudist beach ... !!! * The intention is to confront the military, who have units on this beach, waiting for a reprisal, so that there is a confrontation and then call the military gorillas truculent . Everything orchestrated by PT, Psol PCdoB
158	fake	Red beach, next to Morro da Urca becoming a nudist beach !! The intention was to confront the military that has a unit in Praia Vermelha, waiting for a reprisal, so that there would be… https: // www. instagram.com/p/BwSFc19hmOr/? utm_source = ig_twitter_share & igshid = 1p8fevzvyb0gx…
159	fake	Shameful!!! Now Praia da Urca is Praia de Urca. Nudism ??? That's ridiculous!!*
160	true	Could it be that, to reinforce Bolsonaro's controversial speech, Moro would have said that demonstrations would be made by half a dozen unprepared students "? Make no mistake, as the statement is FALSE! Understand why: https: // aosfatos.org/noticias/moro - did-not-say-that-demonstrations-are-half-dozen-of-unprepared-students /… # EducaçãoÉCoisaSéria "
161	true	UP IN THE AIR. Moro did not say that the demonstrations are 'half a dozen unprepared students'. https: // aosfatos.org/noticias/moro- não-said-that-demonstrations-are-half-dozen-of-unprepared-students /… pic.twitter.com/YGuXjAak3N
162	true	Moro did not say that the demonstrations are 'half a dozen unprepared students'. Read more at: http: // bit.ly/2HzkiMI via Aos Fatos | In search of truth in politics. # fakenão #fakenews #FactCheck #CheckBR #SerMultimidia
163	fake	After Bolsonaro, Moro also attacks students. He says they are "unprepared". Look who's Talking...
164	fake	´´Half a dozen unprepared students will not disturb the government`` It is Moro showing his true face. False, liar (... half a dozen ?? !!), mocking, blinded by power. It shows that it has already adapted to the boss's style. And what government do you refer to? because I don't see any.
165	fake	Sheriff Moro says that half a dozen unprepared students were at the demonstrations. Unprepared are you mareco from Curitiba who ran 5 times in the OAB race. Tell us there Conje "?"
166	fake	Half a dozen unprepared students will not hinder the government "-Sérgio Moro"
167	true	It is a LIE that pins for crack and cocaine consumption have been found at UFES (this is material collected during an action carried out by an NGO in a mangrove in Santos, SP): http: // bit.ly/2YyvpMS (via @CienciaNoBrasil )
168	true	Another fake news trying to demoralize the feds. @uneoficial UFES student collects several cocaine pins used on campus! "http: // www. e-farsas.com/aluna-da-ufes- collects-several-cocaine-pins-used-on-campus-will-be-true.html…"
169	true	It is #FAKE that Damares Alves defended repeal of the Maria da Penha Law https: // g1.globo.com/fato-ou-fake/n oticia / 2019/05/17 / e-fake-que-damares-alves-defended- revocation-of-law-maria-of-penha.ghtml… #fatooufake
170	true	Only this one was missing! It is #FAKE that Damares Alves defended the repeal of the Maria da Penha Law | Fact or Fake | G1 https: // g1.globo.com/fato-ou-fake/n oticia / 2019/05/17 / e-fake-que-damares-alves-defended-repeal-da-lei-maria-da-penha. ghtml ...
171	true	False text states that Minister Damares will repeal the Maria da Penha Law http: // dlvr.it/R4w4yB pic.twitter.com/iKW4Jcezob
172	true	A message circulates on social networks saying that Minister Damares Alves will revoke the Maria da Penha Law. The Ministry of Women, Family and Human Rights has denied that the minister intends to end the law. and said that Damares considers it one of the best in the world "pic.twitter.com/C3w26kshOy"
173	true	A message circulates on social networks saying that Minister Damares Alves will revoke the Maria da Penha Law. The Ministry of Women, Family and Human Rights has denied that the minister intends to end the law. and said that Damares considers it one of the best in the world "#UOLCONFERE pic.twitter.com/zty1l9uzy8"
174	true	Damares will not revoke Lei Maria da Penha or say that the text 'is of the devil' https: // aosfatos.org/noticias/damar es-nao-revogara-lei-maria-da-penha-nor-said-that-text-and -do-devil /… #factchecking via @aosfatos
175	fake	Damares, human rights minister "said that the Maria da Penha Law is a devil's law because the Bible says that a man has the right to" correct "his wife. Minister Onix Lorenzoni said that women prefer weapons to the Maria da Penha Law. that's right? With the word women. "
176	true	kkk .. the staff problematizing the supposed crack "of the rio niteroi bridge that in vdd there is an existing gap just so that an accident does not occur if the concrete and steel undergo some kind of expansion / expansion"
177	fake	GALLERY >>>> Anyone who can disclose ... the Rio Niterói Bridge presents a tremendous crack ... someone needs to take ... http: // fb.me/4hhyscWrc
178	fake	Crack in the bridge in Rio Niterói this could be the beginning of a great tragedy. Pass it on http: // fb.me/7uK9aAXSH
179	fake	Guys help before a big accident happens !!! A big crack in the bridge Rio Niteroi, that is the will ... http: // fb.me/19RZI4Bto
180	fake	The Niterói River Bridge has a sinister crack
181	fake	Attention!!! Huge crack in Rio Niterói bridge? https: // www. facebook.com/tvrevolta/phot os / pb.169983389731783.-2207520000.1397141783. / 714343135295803 /? type = 3 & theater…… @SergioCabralRJ @eduardopaes_ Is this serious? #ForaDilma #ForaPT
182	true	It is not crack. It is an expansion joint of the rio niteroi bridge
183	fake	LULA WAS INDICATED BY THE FORBES MAGAZINE AS THE LARGEST THIEF IN THE WORLD "@AndreiaSadi @depjorgesolla @BohnGass @CarlosZarattini @HenriqueFontana @senadorhumberto @gleisi @alefrotabrasil @kimpkat @ptbrasil @PTnoSenado @DepMarcMaMacIart @ Brasil .com / m9zoZYo9lI "
184	fake	# Cancer has #CURE - plant (#ARANTO) Only those who have no knowledge will die of cancer. And you don't even know the ARANTO plant. Check this out my brothers ... let's spread this video to everyone ... amen ?? Maybe you know someone, or ... https: // www. facebook.com/ronybar/posts/ 10155785416296205…
185	true	#We verify: It is false that Dilma Rousseff spent R $ 73 million in a beauty salon https: // br.yahoo.com/noticias/verif icamos-e-false-que-dilma-rousseff-spent-r-73-million- em-salao-de-beleza-192425468.html…
186	true	#We verify: It is false that Brazil bought or won 15 military helicopters from Israel http: // bit.ly/2OHp51N Via Agência Lupa # fakenão #fakenews #FactCheck #CheckBR # SerMultimídia
187	fake	#sbtbrasil After it was discovered that Marielle's killer was from the PT, it seems that she finally died. Nobody talks anymore.
188	true	- Inês, woman! Do you know this plant here? - And the name or something, right? - That! Cure even cancer, girl! I'm laughing, but I'm worried about this old man believing that a plant can cure cancer.
189	fake	01 - Cancer has CURE - plant (ARANTO) Only those who have no knowledge die of cancer. And you don't even know the ARANTO plant. Check this out my brothers ... let's spread this video to everyone ... amen ?? Maybe you know someone, or ... https: // www. facebook.com/abrocha1/posts / 1687850284646027…
190	fake	15 of these donated to the Brazilian people, we were all happy, except the disgusting left. Those who bless Israel have the Eternal blessing! AH-64 Apache helicopters Now! https: // youtu.be/NsBU_xu_e_U via @YouTube
191	true	73, 07% of the polls counted: Dilma 53.16%, Serra 46.84%. Tight, but it's okay. # Elections
192	fake	73 million in the beauty salon and Dilma didn't look pretty ...
193	fake	@boninho research about a plant called Aveloz or also Aranto, they are plants that brought cancer cure to people in terminal phase including. Ana can take parallel to the treatment.
194	fake	@jairbolsonaro I heard that you had canceled the 8,000 radars ... And Marina Silva went to court and managed to release! How will you relate this? It's absurd it's happening like this
195	fake	@sbtjornalismo shows the helicopters that President Bolsonaro got from the prime minister of Israel to bring to Brazil to fight crime in the slums.
196	fake	Dilma spent 73 million on a beauty salon. She was supposed to look like the Croatian president, to say the least. https: // twitter.com/republica_ctba / status / 1106714033783222272…
197	true	Forbes elected Dilma one of the most powerful women in the world and stamped her face on the cover. Make no mistake. Lula was also on the cover of this magazine.
198	fake	The renowned Forbes magazine brought this issue to the fore, reputing Lula to have a personal fortune estimated at more than R $ 2 billion dollars .... https: // gazetapolitica.com/2018/01/28/rev ista- forbes-reveals-fortune-billionaire-of-squid-one-of-the-richest-of-the-world /…
199	true	Lula's fortune according to Forbes! https: // chainsdaescravidao.blogspot.com/2018/12/a-fort una-de-lula-de-accesso-com-forbes.html…
200	true	The information is FALSE. The name of ex-president @LulaOficial is not in the ranking of the richest people in the world prepared by Forbes magazine in 2006. That year, 16 Brazilians made the list of billionaires, but Lula was not one of them. Check it out at: http: // bit.ly/2UwvC4C. pic.twitter.com/W1KT6vUhLQ
201	fake	ARANTO plant q cures cancer. Watch this video. https: // www. facebook.com/10000046722373 8 / posts / 3089104594448418 /…
202	true	I just shared a content on Facebook that said that Israel had 15 helicopters on the side for the Brazilian armed forces ... I took it in the tarraqueta. That's what gives content sharing by emotion, I didn't even check the source, so I don't fall for fake news ...
203	fake	Has anyone noticed that Globo and the left stopped talking so much about Marielle? The reason? Ah, they found out that the killer and the boss are from a PT party. What, no? It seems to them that Marielle has finally died!
204	fake	Learn how to make ARANTO juice the right way to CURE cancer. Credits to Marcos Moura's Lula Channel on YouTube https: // www. facebook.com/laercio.santos demelo / posts / 1998056680262432…
205	fake	After the suspicion arose that Marielle's killer was from the PT, it seems that she finally died. Nobody talks anymore.
206	fake	Aranto / In addition to acting in the treatment of cancer, it is great for healing skin diseases, injuries, wounds ... http: // fb.me/4kwx48FZQ
207	fake	Aranto the plant used to fight serious health problems, mainly cancer -mainly-cancer /…
208	fake	Aranto cures cancer and many other diseases, research says! #TopbuzzBrasil http: // www. topbuzz.com/article/i65048 43243702714890? impr_id = 6507297237918304522 & gid = 6504843243702714890 & user_id = 6437966540242420746 & app_id = 1116 & c = tw & language = en…
209	fake	Aranto indicated for the treatment against cancer, aranto also serves to cure skin diseases, injuries, wounds, gangrene and hemorrhages. ... Due to its sedative effect, it is also said that aranto helps to treat psychological problems, such as schizophrenia. pic.twitter.com/QNu0TTxu0V
210	fake	Marielle's killer is a supporter of Lula and PT. pic.twitter.com/vJJasWeUwU
211	true	BICHO LOOKS AT THE FAKE NEWS LEVEL It is false that Marina Silva went to court to guarantee the installation of 8 thousand radars https: // piaui.folha.uol.com.br/lupa/2019/04/1 7 / verifamos-marina- radars /…
212	fake	GOOD AFTERNOON ! # BolsonaroTemRazão Look at the shirt of Marielle's killer. Voter of PT and Lula. Say more what .... https: // www. facebook.com/antoniogoncalv eslages.lages / posts / 2123281837787886…
213	fake	Bradil wins Israel's 15 AH-64 Apache helicopters, the most advanced to fight organized crime. This is how a new… https: // www. instagram.com/luizamerico21/ p / Bvyc0zwBCPxiVp3BXMHosGcIJpdBMuL7dmSK000 /? utm_source = ig_twitter_share & igshid = dcmin1kh6czv…
214	fake	Brazil wins Israel's 15, AH-64 Apache helicopters, the most advanced to fight organized crime .. Fruit of a new Brazil .. https: // www. facebook.com/1650742130/pos ts / 10211077661571366 /…
215	fake	Brazil wins as a gift from Israel 15, AH-64 Apache helicopters, the most advanced to fight organized crime .. Tramp has no time !!!
216	true	Petrobras' CPI and DILMA's drop in popularity cause this. See q beauty: PETR3 + 5, 73%; PETR4 + 5.69%; BB + 6.39%; ELET3 + 10.53% and ELET6 + 5.76%
217	fake	Caraca Believe me. Forbes: Lula's personal fortune is estimated at 2 billion dollars!
218	fake	Call it what you are! Who is the fascist ??? Lula in the forbes with one of the richest in the world, his fortune exceeds the acronym of BILLIONS OF DOLLARS! https: // gazetapolitica.com/2018/01/28/rev ista-forbes-reveals-squid-billionaire-fortune-one-of-the-richest-in-the-world /? fbclid = IwAR3J-2cG0n1cdx_8tZQHPXHE2d_PbsrqLJf3MJQVVhck
219	true	Coxinha deserves study. He says that Lula and his sons are millionaires, we ask him where he saw this and he says he was on the cover of Forbes. So we showed that the cover was fake but they continued ... https: // www. facebook.com/miriam.moraes. 05 / posts / 2432270856783539…
220	true	THEY SAY ISRAEL DONATED 15 HELICOPTERS TO BRAZIL DURING BOLSONARO'S VISIT TO ISRAEL. Unreasonable lies. https: // www. rumors.org/brasil/israel- donated-helicopteros-guerra-brasil.html….
221	true	According to the FORBES methodology, there are some billionaires who are politicians, Lula is not one of the ... https: // fb.me/3yE8cTVAt
222	fake	And now PTralhas? Marielle's killer is a member of the PT criminal organization and still wears a shirt with the photo of the arrested criminal leader. #CHUPAPThashes
223	fake	WHILE CUBA, VENEZUELA, AMONG OTHERS GIVE US DECO, ISRAEL US FROM HELICOPTERS! # DIGANÃOAJUMENTISSE
224	fake	Meanwhile a beauty salon that @dilmabr frequented received the trifle of 73 million reais, this same Coaf did not disclose anything
225	fake	This plant cures several types of cancer Today we are going to talk about a plant called Aranto (Kalanchoe daigremontiana) also known as the fortune flower. Madagascar native and introduced in Brazil by ... https: // business.facebook.com/mensagensana/p osts / 2378001202429095…
226	fake	I believe that the PT stole more in less time, in 8 years Lula made the foot of half a billionaire (adding the family's fortune exceeds 4 billion, Forbes Magazine)
227	fake	I would like to know is how Lula appears in Forbes magazine with a fortune of around 2 billion reais? Was it Marisa Letícia's inheritance too?
228	fake	There are two teas that help cure cancer: Aranto and Graviola. Ask him to take it!
229	fake	Aranto leaves are allies against cancer - Aranto plant that cures cancer. Originally from the island of Madagascar, in Africa, aranto was brought to America by slaves who, at that time, knew of its benefits. http: // videosnoyoutube.sharedalink.me/v2bmP
230	fake	Forbes: Lula's personal fortune is estimated at 2 billion dollars! https: // fb.me/8mifnmIsI
231	fake	DILMA / TEMER government paid R $ 73 million to a beauty salon in the countryside of Pernambuco https: // www. ricardoantunes.com.br/noticias/2297/ government-paid-r-73-million-to-beauty-salon-in-the-wild-of-pernambuco…
232	fake	Israeli government donates 15 AH-64 helicopters to Brazil during Bolsonaro's visit to Israel. https: // www. facebook.com/paulo.costa.52 03 / videos / 1853082438130949 /…
233	fake	PT inheritance: Beauty salon received R $ 73 million for technology services, spending on public money involving millionaire contracts with the beauty salon started in the Dilma Rousseff era. All Rights Reserved for the Republic of Curitiba. http: // republicadecuritiba.net/2019/03/15/her anca-petista-saloon-of-beauty-received-r-73-million-for-technology-services /…
234	fake	Israel donates 15 AH 64 helicopters to Brazil ... This helicopter is considered the most powerful in the world in attack on the ground ... Result of our president's efforts, while the PT plundered our money, Bolsonaro rescues reinforcements free of charge for our Armed Forces .... pic.twitter.com/Lszu3uc1y5
235	fake	Israel donated 15 AH-64 helicopters! He cuts the source of the shot right away. The banditry will now turn into a piece of Swiss cheese. Take care, bandit! Extermination is coming. If you want to live you will have to change your profession. pic.twitter.com/oOPgEqC2qN
236	fake	Israel donated AH-64 helicopters to Brazil! He cuts the source of the shot right away. Only artillery cannon can knock you down, but it is very difficult due to its speed. Take care, bandit! The exterminator is coming! pic.twitter.com/LgPVqSXi9p
237	fake	Bro. I didn't know that @dilmabr's hair was so bad that it needs high technology in the beauty salon. But isn't 73 million overkill? Of course, @ptbrasil will say that it was necessary to keep the country looking good. https: // twitter.com/republica_ctba / status / 1106714033783222272…
238	fake	OUR PRESIDENT WORKS WITH LOVE FOR OUR BRAZIL Israel donated 15 AH-64 helicopters Now, yes! Let's see who is going to be a macho man to be bulldozing a rifle and .50 in the favela! We won 15 Apache AH-64 helicopters. pic.twitter.com/GK9PSwld29
239	fake	PR @jairbolsonaro wants to end more than 8,000 radars and a Senator (Fabiano Contarato), Esquerdista, from REDE, Marina Silva's party, comes in with a request in court to force the government to deploy the radars. The Left really just wants to screw up the msm people.
240	true	The local website announces the cure of a cancer patient, supposedly in a terminal state, by Aranto, a medicinal plant. I am happy for the girl's recovery, but the spread of the news, without scientific proof, is very irresponsible.
241	true	The panacas are posting a montage, a man in a Lula shirt, saying that this is Marielle's murderer, who is an infiltrator of the PT. Total well bottom, imagine the zap zap. You have to do something!
242	fake	PLANT THAT CURES CANCER ARANTO HOW TO USE http: // fb.me/1G4NnGlJG
243	fake	Congratulations President Jair !! Israel donated 15 AH-64 helicopters! I want to see the favela bandits bring this plane down. He cuts the source of the shot right away. Only artillery cannons knock him down, but it is very difficult due to the speed. If you want to live you will have to change your profession. pic.twitter.com/Xrm4cwZcca
244	true	Can aranto plant cure cancer? DO NOT SHARE, because in addition to the information being FALSE, it can lead some people to death! Learn more: https: // www. rumors.org/saude/planta-a ranto-cura-cancer.html… # SaúdeÉCoisaSéria pic.twitter.com/ZXSUGbBhEN
245	fake	President Bolsonaro, it is sad to see him give an order and come after a disqualified one like Marina Silva and try to overthrow what you ordered regarding the new radars on the roads. Are you going to stay for this? Or are you going to shut her up? You and your entire team are our hope.
246	fake	I want to know why the President orders the radar to be removed and another Marina Silva comes and orders that the country and the President do not say anything about parents' drugs ... someone can answer me. https: // twitter.com/jairbolsonaro/ status / 1116157993127763968…
247	fake	R $ 73,000,000 delivered to a Dilma beauty salon? Answer me!! https: // republicadecuritiba.net/2019/03/15/her anca-petista-saloon-of-beauty-received-r-73-million-for-technology-services /…
248	fake	Forbes magazine reveals Lula's billionaire fortune. One of the richest in the world ". Http: // www. Odetetive.com/2018/01/revist a-forbes-reveals-fortuna.html…"
249	fake	Forbes magazine reveals Lula's billionaire fortune. One of the richest in the world ". Https: // gazetapolitica.com/2018/01/28/rev ista-forbes-reveals-fortune-billionaire-of-squid-one-of-the-richest-of-the-world /… Min. Sérgio I live in it !!! Search everything and repatriate values from accounts abroad! "
250	fake	Forbes magazine reveals Lula's billionaire fortune. "One of the richest in the world". :: Investment Profile https: // www. perfilinvestimento.com/l/revista-forb es-reveals-fortune-billionaire-of-squid-one-of-the-richest-in-the-world /… via @webnode
251	fake	Beauty salon received R $ 73 million for technology services in the Dilma government.
252	fake	According to the American magazine Forbes, Lula has an equity of 2 billion dollars. I don't even know how much it is in cash! Lol
253	fake	Elite troop 3 soon in Rio de Janeiro, the Israeli army donates helicopters to help ostentatious policing! pic.twitter.com/ngemIAhErV
254	fake	Let's stop, don't stick to that anymore, where you were when Lula, according to 2006 forbes magazine, said he had a fortune of 2 billion. How did he get so rich? Explain there?
255	true	Via @estadao: Forbes clarifies viral that put Lula among billionaires of the year , 1067141 ...
256	true	[Agência Lupa] #Check: It is false that Dilma Rousseff spent R $ 73 million in a beauty salon https: // piaui.folha.uol.com.br/lupa/2019/04/1 0 / verifamos-dilma-rousseff- beauty salon/ …
257	true	[Agência Lupa] #We verify: It is false that Brazil bought or won 15 military helicopters from Israel https: // piaui.folha.uol.com.br/lupa/2019/04/0 3 / verifamos-helicopteros-israel /…
258	fake	how the fuck would Dilma spend 73 MILLION REAIS in a beauty salon ????
259	fake	health tips: get to know aranto, which is the plant that cures cancer
260	true	spreading fakenews is ugly. I looked for the Forbes link giving these billions to Lula and I couldn't find it. that's why you believe so many lies, you spread false news without checking the source just because the lie suits you. cowards.
261	true	It is #FAKE that Lula appears on Forbes magazine's list of the richest in the world. #FatoouFake http: // glo.bo/2uK0dNN pic.twitter.com/6B1qIFc9rB
262	true	It is false that Dilma spent R $ 73 million on a beauty salon. Read more at: http: // bit.ly/2P0tFZ4 via Aos Fatos | In search of truth in politics. # fakenão #fakenews #FactCheck #CheckBR #SerMultimidia
263	true	It is false that Israel donated 15 helicopters to Brazil; video shows Turkish aircraft - To the Facts http: // dlvr.it/R26Vcx
264	true	It is false that Israel donated 15 helicopters to Brazil; video shows Turkish aircraft https: // aosfatos.org/noticias/e-fal so-that-israel-donated-to-brazil-15-helicopters-video-shows-turkish-aircraft /… #factchecking via @aosfatos
265	fake	The extreme press party is desperate. Yesterday Globo News was licking Mourão's balls. Today they are planting these oddities. The cut of state advertising funds for the Globo group by the way will be fatal ...
266	fake	The great Brizola must be applauding, at his grave, President Jair Messias Bolsonaro and General Mourão for cutting funds for Rede Globo. pic.twitter.com/UDkpPipaIP
267	fake	G. Mourão cuts 100% of funds from the media, Folha de S.Paulo, Estadão, GloboNews and O Globo may declare bankruptcy in a few days. will result in the dismissal of artists and presenters.
268	fake	Guys, there was a transfer from Jean Wyllys account to Adélio Bispo account of R $ 50,000.00. A week before the attack, Adélio was in Maria do Rosário's office. The principals were Jean Wyllys and Maria do Rosário.
269	fake	Hey, if you don't know, there was a transfer of money from Jean Wyllys' account to Adélio Bispo's account of R $ 50,000.00. Jean Wyllys and Maria do Rosário are responsible for the attack.
270	true	Is it fake that Jair Bolsonaro was chosen personality of the year by Time Magazine https: // cbn.globoradio.globo.com/media/audio/23 2764 / e-fake-que-jair-bolsonaro-was-chosen-personalid.htm? fbclid = IwAR0jdt_Fq39Fl71-g4ZbwoWTmfYh6YFhLXQJ_tHGmi2tH2ahNFc7mTOTxv0…
271	true	Jair Bolsonaro was not elected Person of the Year by Time magazine "https: // noticias.uol.com.br/confere/ultima s-noticias / 2018/12/14 / bolsonaro-not-been-elected-personality-of-the-year -by-time-magazine.htm? fbclid = IwAR0WzDRXhLXLXMKezrY9nW7vyGyfpS5QdHmM9hkXA62BnZdn5RFmLTtk1YQ… "
272	fake	# BolsonaroTop100 A man, a myth, a phenomenon! He started alone and now has over 58 million Brazilians at his side! Personality of the year and Time magazine's top 100! Without delay, with you @jairbolsonaro, President of Brazil! @governodobrasil @TIME pic.twitter.com/WDQ53CwQE6
273	true	Jair Bolsonaro was not elected Personality of the Year for the re-election. Time "@UOLNoticias @UOL https: // noticias.uol.com.br/confere/ultima s-noticias / 2018/12/14 / bolsonaro-nao-was-elected-personality-of-the-year-by-time-magazine .htm… "
274	fake	For "rupture with corruption", only one Brazilian appears among the '100 most influential' in the magazine 'Time'. WHO IS THIS INFLUENTIAL PERSONALITY? JAIR MESSIAS BOLSONARO. Trump and Netanyahu also appeared. https: // www. jornaldáciaonline.com.br/noticias/14195 / by-rupture-with-the-corruption-a-brazilian-appears-among-the-100-most-influential-of-the-time-magazine…
275	fake	Guys, the American magazine TIME included Jair Bolsonaro to run for PERSONALITY OF THE YEAR. PETRALHADA found out before and he has only 3% "YES" and 97% "NO"! Shall we turn this around? It's simple click here and follow until you see Jair Bolsonaro. https: // discover.apester.com/media/5be40171 3cea78c501552c1a… PARTICIPATE!
276	true	THE BIMBURROS MIMIMI START. Jair Bolsonaro was not elected Person of the Year by Time magazine "https: // noticias.uol.com.br/confere/ultima s-noticias / 2018/12/14 / bolsonaro-not-been-elected-personality-of-the-year -pela-revista-time.htm… via @UOLNoticias @UOL "
277	true	A photo of the cover of Time magazine circulates on social media with President-elect Jair Bolsonaro as personality of the year. The image is #FAKE. Time "chose journalists killed and imprisoned as" Person of the Year "for 2018. - Yeah. It looks like the election campaign continues ..."
278	true	Publications circulate on social networks that claim that baking soda would help cure cancer. The contents also say that cancer is a fungus. Check it out at: http: // bit.ly/2H07gIO. pic.twitter.com/xKNgOBPBAV
